biogrid_id,entrez_a,entrez_b,gene_a,gene_b,in_glycolysis_a,in_glycolysis_b,interaction_pair
1276384,4914,5223,NTRK1,PGAM1,0,1,4914 :: 5223
1276392,4914,2821,NTRK1,GPI,0,1,2821 :: 4914
1276404,4914,7167,NTRK1,TPI1,0,1,4914 :: 7167
1276411,4914,2023,NTRK1,ENO1,0,1,2023 :: 4914
1278635,5728,2026,PTEN,ENO2,0,1,2026 :: 5728
1279714,3316,2027,HSPB2,ENO3,0,1,2027 :: 3316
1279726,3316,226,HSPB2,ALDOA,0,1,226 :: 3316
1279729,3316,2023,HSPB2,ENO1,0,1,2023 :: 3316
1279731,3316,2597,HSPB2,GAPDH,0,1,2597 :: 3316
1415580,3428,5516,IFI16,PPP2CB,0,1,3428 :: 5516
1417189,5879,5515,RAC1,PPP2CA,0,1,5515 :: 5879
1417190,5515,5292,PPP2CA,PIM1,1,0,5292 :: 5515
1418081,11200,2023,CHEK2,ENO1,0,1,11200 :: 2023
1420172,5728,5315,PTEN,PKM,0,1,5315 :: 5728
1425828,2130,2597,EWSR1,GAPDH,0,1,2130 :: 2597
1428133,9477,7167,MED20,TPI1,0,1,7167 :: 9477
1428348,2130,5315,EWSR1,PKM,0,1,2130 :: 5315
1428361,2130,7167,EWSR1,TPI1,0,1,2130 :: 7167
1428385,2130,230,EWSR1,ALDOC,0,1,2130 :: 230
1429262,6733,226,SRPK2,ALDOA,0,1,226 :: 6733
1429550,1195,2023,CLK1,ENO1,0,1,1195 :: 2023
1429811,22832,5211,CEP162,PFKL,0,1,22832 :: 5211
1430049,54806,5515,AHI1,PPP2CA,0,1,54806 :: 5515
1430050,54806,5518,AHI1,PPP2R1A,0,1,54806 :: 5518
1431795,152185,2821,SPICE1,GPI,0,1,152185 :: 2821
1432580,11064,3098,CNTRL,HK1,0,1,11064 :: 3098
1432716,85302,3098,FBF1,HK1,0,1,3098 :: 85302
1433033,4867,3098,NPHP1,HK1,0,1,3098 :: 4867
1434123,25886,2026,POC1A,ENO2,0,1,2026 :: 25886
1435146,55835,2026,CENPJ,ENO2,0,1,2026 :: 55835
1442577,10598,2023,AHSA1,ENO1,0,1,10598 :: 2023
1442579,10598,226,AHSA1,ALDOA,0,1,10598 :: 226
1442844,51400,2597,PPME1,GAPDH,0,1,2597 :: 51400
1442847,51400,2821,PPME1,GPI,0,1,2821 :: 51400
1442850,51400,5315,PPME1,PKM,0,1,51400 :: 5315
1443090,8099,226,CDK2AP1,ALDOA,0,1,226 :: 8099
1443091,23385,226,NCSTN,ALDOA,0,1,226 :: 23385
1443092,23397,226,NCAPH,ALDOA,0,1,226 :: 23397
1443093,57617,226,VPS18,ALDOA,0,1,226 :: 57617
1443268,5518,528,PPP2R1A,ATP6V1C1,1,0,528 :: 5518
1444452,5515,2235,PPP2CA,FECH,1,0,2235 :: 5515
1444468,5518,2296,PPP2R1A,FOXC1,1,0,2296 :: 5518
1444470,5518,2303,PPP2R1A,FOXC2,1,0,2303 :: 5518
1444831,3320,3099,HSP90AA1,HK2,0,1,3099 :: 3320
1444832,56852,3099,RAD18,HK2,0,1,3099 :: 56852
1445385,5516,4140,PPP2CB,MARK3,1,0,4140 :: 5516
1445851,5515,4884,PPP2CA,NPTX1,1,0,4884 :: 5515
1445976,5515,5108,PPP2CA,PCM1,1,0,5108 :: 5515
1446018,5208,5144,PFKFB2,PDE4D,1,0,5144 :: 5208
1446050,7257,5211,TSNAX,PFKL,0,1,5211 :: 7257
1446051,830,5213,CAPZA2,PFKM,0,1,5213 :: 830
1446052,3832,5213,KIF11,PFKM,0,1,3832 :: 5213
1446053,9793,5213,CKAP5,PFKM,0,1,5213 :: 9793
1446117,55704,5315,CCDC88A,PKM,0,1,5315 :: 55704
1446339,9989,5515,PPP4R1,PPP2CA,0,1,5515 :: 9989
1446345,2011,5518,MARK2,PPP2R1A,0,1,2011 :: 5518
1446353,9989,5518,PPP4R1,PPP2R1A,0,1,5518 :: 9989
1446354,10006,5518,ABI1,PPP2R1A,0,1,10006 :: 5518
1446356,22909,5518,FAN1,PPP2R1A,0,1,22909 :: 5518
1446357,25939,5518,SAMHD1,PPP2R1A,0,1,25939 :: 5518
1446360,64859,5518,NABP1,PPP2R1A,0,1,5518 :: 64859
1446363,4686,5519,NCBP1,PPP2R1B,0,1,4686 :: 5519
1446369,9989,5519,PPP4R1,PPP2R1B,0,1,5519 :: 9989
1446370,26127,5519,FGFR1OP2,PPP2R1B,0,1,26127 :: 5519
1446372,80143,5519,SIKE1,PPP2R1B,0,1,5519 :: 80143
1446376,5518,5523,PPP2R1A,PPP2R3A,1,0,5518 :: 5523
1446383,9646,5528,CTR9,PPP2R5D,0,1,5528 :: 9646
1446390,5515,5531,PPP2CA,PPP4C,1,0,5515 :: 5531
1446838,5515,6100,PPP2CA,RP9,1,0,5515 :: 6100
1447208,5516,6418,PPP2CB,SET,1,0,5516 :: 6418
1447209,5518,6418,PPP2R1A,SET,1,0,5518 :: 6418
1447443,5208,6737,PFKFB2,TRIM21,1,0,5208 :: 6737
1447881,51026,7167,GOLT1B,TPI1,0,1,51026 :: 7167
1448372,5515,8030,PPP2CA,CCDC6,1,0,5515 :: 8030
1448658,5518,8496,PPP2R1A,PPFIBP1,1,0,5518 :: 8496
1448706,5516,8541,PPP2CB,PPFIA3,1,0,5516 :: 8541
1448791,5518,8655,PPP2R1A,DYNLL1,1,0,5518 :: 8655
1449008,5518,8994,PPP2R1A,LIMD1,1,0,5518 :: 8994
1449057,5516,9053,PPP2CB,MAP7,1,0,5516 :: 9053
1449161,5518,9181,PPP2R1A,ARHGEF2,1,0,5518 :: 9181
1449407,5516,9448,PPP2CB,MAP4K4,1,0,5516 :: 9448
1449878,5208,9877,PFKFB2,ZC3H11A,1,0,5208 :: 9877
1450255,5518,10144,PPP2R1A,FAM13A,1,0,10144 :: 5518
1451369,5516,11235,PPP2CB,PDCD10,1,0,11235 :: 5516
1451659,5515,22994,PPP2CA,CEP131,1,0,22994 :: 5515
1451660,5516,22994,PPP2CB,CEP131,1,0,22994 :: 5516
1452045,5518,23255,PPP2R1A,MTCL1,1,0,23255 :: 5518
1452300,5208,23524,PFKFB2,SRRM2,1,0,23524 :: 5208
1452677,5516,26063,PPP2CB,DECR2,1,0,26063 :: 5516
1452966,5208,27315,PFKFB2,PGAP2,1,0,27315 :: 5208
1453158,5518,29781,PPP2R1A,NCAPH2,1,0,29781 :: 5518
1453225,5515,29941,PPP2CA,PKN3,1,0,29941 :: 5515
1453226,5516,29941,PPP2CB,PKN3,1,0,29941 :: 5516
1453553,5515,51382,PPP2CA,ATP6V1D,1,0,51382 :: 5515
1453663,5208,51538,PFKFB2,ZCCHC17,1,0,51538 :: 5208
1453914,5516,54477,PPP2CB,PLEKHA5,1,0,54477 :: 5516
1453915,5518,54477,PPP2R1A,PLEKHA5,1,0,54477 :: 5518
1453955,5528,54535,PPP2R5D,CCHCR1,1,0,54535 :: 5528
1454190,5518,55012,PPP2R1A,PPP2R3C,1,0,55012 :: 5518
1454215,5518,55038,PPP2R1A,CDCA4,1,0,55038 :: 5518
1454306,5518,55171,PPP2R1A,TBCCD1,1,0,55171 :: 5518
1454308,5515,55174,PPP2CA,INTS10,1,0,5515 :: 55174
1454310,5208,55177,PFKFB2,RMDN3,1,0,5208 :: 55177
1454365,5518,55324,PPP2R1A,ABCF3,1,0,5518 :: 55324
1454619,5516,55722,PPP2CB,CEP72,1,0,5516 :: 55722
1454667,5515,55756,PPP2CA,INTS9,1,0,5515 :: 55756
1454668,5516,55756,PPP2CB,INTS9,1,0,5516 :: 55756
1454669,5518,55756,PPP2R1A,INTS9,1,0,5518 :: 55756
1454957,5515,57117,PPP2CA,INTS12,1,0,5515 :: 57117
1454958,5516,57117,PPP2CB,INTS12,1,0,5516 :: 57117
1454959,5518,57117,PPP2R1A,INTS12,1,0,5518 :: 57117
1455078,5515,57464,PPP2CA,STRIP2,1,0,5515 :: 57464
1455138,5515,57508,PPP2CA,INTS2,1,0,5515 :: 57508
1455139,5516,57508,PPP2CB,INTS2,1,0,5516 :: 57508
1455140,5518,57508,PPP2R1A,INTS2,1,0,5518 :: 57508
1455626,5208,64783,PFKFB2,RBM15,1,0,5208 :: 64783
1456100,5208,79869,PFKFB2,CPSF7,1,0,5208 :: 79869
1456318,5515,80789,PPP2CA,INTS5,1,0,5515 :: 80789
1456415,5208,81704,PFKFB2,DOCK8,1,0,5208 :: 81704
1456665,5208,84271,PFKFB2,POLDIP3,1,0,5208 :: 84271
1456735,5208,84324,PFKFB2,SARNP,1,0,5208 :: 84324
1457207,5515,92105,PPP2CA,INTS4,1,0,5515 :: 92105
1457208,5516,92105,PPP2CB,INTS4,1,0,5516 :: 92105
1457209,5518,92105,PPP2R1A,INTS4,1,0,5518 :: 92105
1457248,226,92749,ALDOA,DRC1,1,0,226 :: 92749
1457320,2597,112950,GAPDH,MED8,1,0,112950 :: 2597
1457682,5518,140710,PPP2R1A,SOGA1,1,0,140710 :: 5518
1457726,5518,146330,PPP2R1A,FBXL16,1,0,146330 :: 5518
1458008,5208,222584,PFKFB2,FAM83B,1,0,222584 :: 5208
1458244,2597,375248,GAPDH,ANKRD36,1,0,2597 :: 375248
1458304,5516,440026,PPP2CB,TMEM41B,1,0,440026 :: 5516
1458358,5516,729440,PPP2CB,CCDC61,1,0,5516 :: 729440
1458359,5528,729440,PPP2R5D,CCDC61,1,0,5528 :: 729440
1505032,7157,5518,TP53,PPP2R1A,0,1,5518 :: 7157
1505436,2309,5516,FOXO3,PPP2CB,0,1,2309 :: 5516
1505439,2309,5518,FOXO3,PPP2R1A,0,1,2309 :: 5518
1505440,2309,5519,FOXO3,PPP2R1B,0,1,2309 :: 5519
1505890,23087,5315,TRIM35,PKM,0,1,23087 :: 5315
1505895,5315,2260,PKM,FGFR1,1,0,2260 :: 5315
1506174,2113,5315,ETS1,PKM,0,1,2113 :: 5315
1506247,3661,3099,IRF3,HK2,0,1,3099 :: 3661
1506813,27023,3099,FOXB1,HK2,0,1,27023 :: 3099
1506814,27023,3101,FOXB1,HK3,0,1,27023 :: 3101
1507493,8928,3099,FOXH1,HK2,0,1,3099 :: 8928
1507539,399823,3099,FOXI2,HK2,0,1,3099 :: 399823
1507553,399823,3101,FOXI2,HK3,0,1,3101 :: 399823
1507956,55363,2023,HEMGN,ENO1,0,1,2023 :: 55363
1508551,6497,5214,SKI,PFKP,0,1,5214 :: 6497
1508633,7874,5315,USP7,PKM,0,1,5315 :: 7874
1508635,7874,5515,USP7,PPP2CA,0,1,5515 :: 7874
1508768,1407,5518,CRY1,PPP2R1A,0,1,1407 :: 5518
1508789,1407,5516,CRY1,PPP2CB,0,1,1407 :: 5516
1508825,1407,5315,CRY1,PKM,0,1,1407 :: 5315
1508940,1408,5516,CRY2,PPP2CB,0,1,1408 :: 5516
1509080,2300,3099,FOXL1,HK2,0,1,2300 :: 3099
1509088,2300,3101,FOXL1,HK3,0,1,2300 :: 3101
1509356,2099,5515,ESR1,PPP2CA,0,1,2099 :: 5515
1509357,2099,5516,ESR1,PPP2CB,0,1,2099 :: 5516
1509412,668,3099,FOXL2,HK2,0,1,3099 :: 668
1509609,28992,5518,MACROD1,PPP2R1A,0,1,28992 :: 5518
1509642,5315,1643,PKM,DDB2,1,0,1643 :: 5315
1510124,116113,5211,FOXP4,PFKL,0,1,116113 :: 5211
1510547,5315,7957,PKM,EPM2A,1,0,5315 :: 7957
1511006,4171,5315,MCM2,PKM,0,1,4171 :: 5315
1511186,4171,2023,MCM2,ENO1,0,1,2023 :: 4171
1511283,4171,230,MCM2,ALDOC,0,1,230 :: 4171
1511291,4171,226,MCM2,ALDOA,0,1,226 :: 4171
1511302,4171,5518,MCM2,PPP2R1A,0,1,4171 :: 5518
1511335,4171,2597,MCM2,GAPDH,0,1,2597 :: 4171
1511432,4171,7167,MCM2,TPI1,0,1,4171 :: 7167
1511549,4171,5214,MCM2,PFKP,0,1,4171 :: 5214
1511776,4174,5315,MCM5,PKM,0,1,4174 :: 5315
1511783,4174,2597,MCM5,GAPDH,0,1,2597 :: 4174
1511785,4174,2023,MCM5,ENO1,0,1,2023 :: 4174
1513854,22938,5519,SNW1,PPP2R1B,0,1,22938 :: 5519
1514069,22938,5518,SNW1,PPP2R1A,0,1,22938 :: 5518
1514426,988,5213,CDC5L,PFKM,0,1,5213 :: 988
1514427,988,5214,CDC5L,PFKP,0,1,5214 :: 988
1514433,988,5518,CDC5L,PPP2R1A,0,1,5518 :: 988
1514597,988,2597,CDC5L,GAPDH,0,1,2597 :: 988
1514855,2023,55294,ENO1,FBXW7,1,0,2023 :: 55294
1515381,23741,5214,EID1,PFKP,0,1,23741 :: 5214
1516480,991,5515,CDC20,PPP2CA,0,1,5515 :: 991
1516481,991,5516,CDC20,PPP2CB,0,1,5516 :: 991
1516482,991,5518,CDC20,PPP2R1A,0,1,5518 :: 991
1516527,996,5515,CDC27,PPP2CA,0,1,5515 :: 996
1516883,55658,5214,RNF126,PFKP,0,1,5214 :: 55658
1516955,26168,5214,SENP3,PFKP,0,1,26168 :: 5214
1517630,51070,5515,NOSIP,PPP2CA,0,1,51070 :: 5515
1517631,51070,5516,NOSIP,PPP2CB,0,1,51070 :: 5516
1517632,51070,5518,NOSIP,PPP2R1A,0,1,51070 :: 5518
1517801,2103,5518,ESRRB,PPP2R1A,0,1,2103 :: 5518
1517831,2103,2597,ESRRB,GAPDH,0,1,2103 :: 2597
1517856,2103,5515,ESRRB,PPP2CA,0,1,2103 :: 5515
1517857,2103,5516,ESRRB,PPP2CB,0,1,2103 :: 5516
1517948,11140,5315,CDC37,PKM,0,1,11140 :: 5315
1519697,84759,5223,PCGF1,PGAM1,0,1,5223 :: 84759
1520065,79923,7167,NANOG,TPI1,0,1,7167 :: 79923
1520741,84433,5518,CARD11,PPP2R1A,0,1,5518 :: 84433
1520745,8915,5518,BCL10,PPP2R1A,0,1,5518 :: 8915
1520748,5515,84433,PPP2CA,CARD11,1,0,5515 :: 84433
1520749,8915,5515,BCL10,PPP2CA,0,1,5515 :: 8915
1520779,5515,55626,PPP2CA,AMBRA1,1,0,5515 :: 55626
1520782,5518,55626,PPP2R1A,AMBRA1,1,0,5518 :: 55626
1524405,132001,2821,TAMM41,GPI,0,1,132001 :: 2821
1524716,283377,2821,SPRYD4,GPI,0,1,2821 :: 283377
1524803,90956,2821,ADCK2,GPI,0,1,2821 :: 90956
1524912,57017,3099,COQ9,HK2,0,1,3099 :: 57017
1524917,4697,3099,NDUFA4,HK2,0,1,3099 :: 4697
1525113,84419,3099,C15orf48,HK2,0,1,3099 :: 84419
1525889,11338,2821,U2AF2,GPI,0,1,11338 :: 2821
1525895,11338,3098,U2AF2,HK1,0,1,11338 :: 3098
1525970,11338,5315,U2AF2,PKM,0,1,11338 :: 5315
1526038,11338,7167,U2AF2,TPI1,0,1,11338 :: 7167
1526157,84634,5515,KISS1R,PPP2CA,0,1,5515 :: 84634
1534229,5175,5518,PECAM1,PPP2R1A,0,1,5175 :: 5518
2197693,128061,5518,C1orf131,PPP2R1A,0,1,128061 :: 5518
2202660,993,5315,CDC25A,PKM,0,1,5315 :: 993
2202662,5315,1499,PKM,CTNNB1,1,0,1499 :: 5315
2205881,79577,2023,CDC73,ENO1,0,1,2023 :: 79577
2205885,79577,226,CDC73,ALDOA,0,1,226 :: 79577
2205894,79577,2597,CDC73,GAPDH,0,1,2597 :: 79577
2205905,79577,3098,CDC73,HK1,0,1,3098 :: 79577
2205945,79577,5315,CDC73,PKM,0,1,5315 :: 79577
2206377,474,2023,ATOH1,ENO1,0,1,2023 :: 474
2208663,25764,7167,HYPK,TPI1,0,1,25764 :: 7167
2208677,25764,5223,HYPK,PGAM1,0,1,25764 :: 5223
2208844,11060,5315,WWP2,PKM,0,1,11060 :: 5315
2208858,11060,2023,WWP2,ENO1,0,1,11060 :: 2023
2208873,11060,5518,WWP2,PPP2R1A,0,1,11060 :: 5518
2209471,79139,5518,DERL1,PPP2R1A,0,1,5518 :: 79139
2210842,155061,5213,ZNF746,PFKM,0,1,155061 :: 5213
2210856,155061,5315,ZNF746,PKM,0,1,155061 :: 5315
2210862,155061,5211,ZNF746,PFKL,0,1,155061 :: 5211
2211138,999,226,CDH1,ALDOA,0,1,226 :: 999
2211200,999,2023,CDH1,ENO1,0,1,2023 :: 999
2211274,999,5214,CDH1,PFKP,0,1,5214 :: 999
2211277,999,5315,CDH1,PKM,0,1,5315 :: 999
2211851,23336,5518,SYNM,PPP2R1A,0,1,23336 :: 5518
2213923,142679,5515,DUSP19,PPP2CA,0,1,142679 :: 5515
2213924,142679,5518,DUSP19,PPP2R1A,0,1,142679 :: 5518
2213926,142679,5528,DUSP19,PPP2R5D,0,1,142679 :: 5528
2214046,23239,5518,PHLPP1,PPP2R1A,0,1,23239 :: 5518
2214257,5515,9181,PPP2CA,ARHGEF2,1,0,5515 :: 9181
2214259,5515,2029,PPP2CA,ENSA,1,0,2029 :: 5515
2214262,5515,146330,PPP2CA,FBXL16,1,0,146330 :: 5515
2214279,5515,9882,PPP2CA,TBC1D4,1,0,5515 :: 9882
2214280,5515,23548,PPP2CA,TTC33,1,0,23548 :: 5515
2214281,5515,7374,PPP2CA,UNG,1,0,5515 :: 7374
2214284,5516,9181,PPP2CB,ARHGEF2,1,0,5516 :: 9181
2214285,5516,57662,PPP2CB,CAMSAP3,1,0,5516 :: 57662
2214287,5516,2029,PPP2CB,ENSA,1,0,2029 :: 5516
2214290,5516,146330,PPP2CB,FBXL16,1,0,146330 :: 5516
2214294,5516,3550,PPP2CB,IK,1,0,3550 :: 5516
2214310,5516,9882,PPP2CB,TBC1D4,1,0,5516 :: 9882
2214312,5516,23548,PPP2CB,TTC33,1,0,23548 :: 5516
2214379,138639,5515,PTPDC1,PPP2CA,0,1,138639 :: 5515
2214380,138639,5518,PTPDC1,PPP2R1A,0,1,138639 :: 5518
2216493,5209,5210,PFKFB3,PFKFB4,1,1,5209 :: 5210
2216504,5209,5208,PFKFB3,PFKFB2,1,1,5208 :: 5209
2216772,3098,80201,HK1,HKDC1,1,0,3098 :: 80201
2218321,3101,80201,HK3,HKDC1,1,0,3101 :: 80201
2220064,78994,5528,PRR14,PPP2R5D,0,1,5528 :: 78994
2221907,2298,5515,FOXD4,PPP2CA,0,1,2298 :: 5515
2224217,23481,5209,PES1,PFKFB3,0,1,23481 :: 5209
2226469,10577,3101,NPC2,HK3,0,1,10577 :: 3101
2227538,901,5528,CCNG2,PPP2R5D,0,1,5528 :: 901
2227769,55171,5515,TBCCD1,PPP2CA,0,1,5515 :: 55171
2227879,55038,5515,CDCA4,PPP2CA,0,1,55038 :: 5515
2227949,22808,5313,MRAS,PKLR,0,1,22808 :: 5313
2228456,23310,5515,NCAPD3,PPP2CA,0,1,23310 :: 5515
2228573,3098,3099,HK1,HK2,1,1,3098 :: 3099
2228628,4745,5214,NELL1,PFKP,0,1,4745 :: 5214
2230141,5523,5519,PPP2R3A,PPP2R1B,0,1,5519 :: 5523
2230961,55422,5515,ZNF331,PPP2CA,0,1,5515 :: 55422
2232557,2298,5519,FOXD4,PPP2R1B,0,1,2298 :: 5519
2232635,1580,5313,CYP4B1,PKLR,0,1,1580 :: 5313
2233898,55171,5519,TBCCD1,PPP2R1B,0,1,55171 :: 5519
2234020,55038,5519,CDCA4,PPP2R1B,0,1,55038 :: 5519
2234804,78994,5519,PRR14,PPP2R1B,0,1,5519 :: 78994
2236892,115399,5515,LRRC56,PPP2CA,0,1,115399 :: 5515
2237187,3098,857,HK1,CAV1,1,0,3098 :: 857
2237896,7476,5515,WNT7A,PPP2CA,0,1,5515 :: 7476
2238550,138639,5519,PTPDC1,PPP2R1B,0,1,138639 :: 5519
2238632,162972,5515,ZNF550,PPP2CA,0,1,162972 :: 5515
2238652,127396,26330,ZNF684,GAPDHS,0,1,127396 :: 26330
2239676,3098,6622,HK1,SNCA,1,0,3098 :: 6622
2240683,162972,5519,ZNF550,PPP2R1B,0,1,162972 :: 5519
2241599,3098,79058,HK1,ASPSCR1,1,0,3098 :: 79058
2242947,65979,26330,PHACTR4,GAPDHS,0,1,26330 :: 65979
2243199,3101,3099,HK3,HK2,1,1,3099 :: 3101
2243386,160419,26330,C12orf50,GAPDHS,0,1,160419 :: 26330
2243461,1901,3101,S1PR1,HK3,0,1,1901 :: 3101
2243538,54777,26330,CFAP46,GAPDHS,0,1,26330 :: 54777
2243835,11218,26330,DDX20,GAPDHS,0,1,11218 :: 26330
2245226,3101,3098,HK3,HK1,1,1,3098 :: 3101
2245865,340385,5515,ZNF517,PPP2CA,0,1,340385 :: 5515
2246071,1915,5515,EEF1A1,PPP2CA,0,1,1915 :: 5515
2247047,152137,26330,CCDC50,GAPDHS,0,1,152137 :: 26330
2247944,201266,26330,SLC39A11,GAPDHS,0,1,201266 :: 26330
2248091,158038,26330,LINGO2,GAPDHS,0,1,158038 :: 26330
2248484,146540,5515,ZNF785,PPP2CA,0,1,146540 :: 5515
2249240,55157,26330,DARS2,GAPDHS,0,1,26330 :: 55157
2249557,196441,5515,ZFC3H1,PPP2CA,0,1,196441 :: 5515
2249615,2298,5516,FOXD4,PPP2CB,0,1,2298 :: 5516
2249860,23553,26330,HYAL4,GAPDHS,0,1,23553 :: 26330
2251048,23087,5519,TRIM35,PPP2R1B,0,1,23087 :: 5519
2251225,126074,26330,SWSAP1,GAPDHS,0,1,126074 :: 26330
2251337,10136,5528,CELA3A,PPP2R5D,0,1,10136 :: 5528
2251544,153020,26330,RASGEF1B,GAPDHS,0,1,153020 :: 26330
2251956,254887,26330,ZDHHC23,GAPDHS,0,1,254887 :: 26330
2252722,57452,26330,GALNT16,GAPDHS,0,1,26330 :: 57452
2252726,1491,26330,CTH,GAPDHS,0,1,1491 :: 26330
2252788,219931,3101,TPCN2,HK3,0,1,219931 :: 3101
2253156,92595,5515,ZNF764,PPP2CA,0,1,5515 :: 92595
2253434,2298,5518,FOXD4,PPP2R1A,0,1,2298 :: 5518
2254414,29080,26330,CCDC59,GAPDHS,0,1,26330 :: 29080
2254619,5209,23277,PFKFB3,CLUH,1,0,23277 :: 5209
2254734,4259,26330,MGST3,GAPDHS,0,1,26330 :: 4259
2256454,27283,5515,TINAG,PPP2CA,0,1,27283 :: 5515
2257251,5875,2597,RABGGTA,GAPDH,0,1,2597 :: 5875
2257783,226,10498,ALDOA,CARM1,1,0,10498 :: 226
2257984,150864,26330,FAM117B,GAPDHS,0,1,150864 :: 26330
2258230,80342,5519,TRAF3IP3,PPP2R1B,0,1,5519 :: 80342
2258297,84975,26330,MFSD5,GAPDHS,0,1,26330 :: 84975
2259211,9771,5528,RAPGEF5,PPP2R5D,0,1,5528 :: 9771
2259752,23310,26330,NCAPD3,GAPDHS,0,1,23310 :: 26330
2259783,84167,26330,C19orf44,GAPDHS,0,1,26330 :: 84167
2260093,23310,5519,NCAPD3,PPP2R1B,0,1,23310 :: 5519
2260504,3702,26330,ITK,GAPDHS,0,1,26330 :: 3702
2261537,55031,5528,USP47,PPP2R5D,0,1,55031 :: 5528
2261561,26224,5528,FBXL3,PPP2R5D,0,1,26224 :: 5528
2261791,57489,26330,ODF2L,GAPDHS,0,1,26330 :: 57489
2262230,54059,5528,YBEY,PPP2R5D,0,1,54059 :: 5528
2262362,388335,26330,TMEM220,GAPDHS,0,1,26330 :: 388335
2262654,55220,5515,KLHDC8A,PPP2CA,0,1,5515 :: 55220
2262775,90135,5528,BTBD6,PPP2R5D,0,1,5528 :: 90135
2263191,3744,26330,KCNA10,GAPDHS,0,1,26330 :: 3744
2263411,55422,5519,ZNF331,PPP2R1B,0,1,5519 :: 55422
2264192,6232,5528,RPS27,PPP2R5D,0,1,5528 :: 6232
2264906,2861,5528,GPR37,PPP2R5D,0,1,2861 :: 5528
2265079,55509,26330,BATF3,GAPDHS,0,1,26330 :: 55509
2265534,340385,5518,ZNF517,PPP2R1A,0,1,340385 :: 5518
2265754,349136,5515,WDR86,PPP2CA,0,1,349136 :: 5515
2266092,55422,5518,ZNF331,PPP2R1A,0,1,5518 :: 55422
2267921,162972,5518,ZNF550,PPP2R1A,0,1,162972 :: 5518
2268187,23310,5518,NCAPD3,PPP2R1A,0,1,23310 :: 5518
2268473,146540,5519,ZNF785,PPP2R1B,0,1,146540 :: 5519
2270789,79876,26330,UBA5,GAPDHS,0,1,26330 :: 79876
2271230,7545,2597,ZIC1,GAPDH,0,1,2597 :: 7545
2271432,655,5528,BMP7,PPP2R5D,0,1,5528 :: 655
2271441,1543,5315,CYP1A1,PKM,0,1,1543 :: 5315
2271474,11017,5315,SNRNP27,PKM,0,1,11017 :: 5315
2271545,11269,5315,DDX19B,PKM,0,1,11269 :: 5315
2271805,5211,7036,PFKL,TFR2,1,0,5211 :: 7036
2272278,89932,5315,PAPLN,PKM,0,1,5315 :: 89932
2296657,5315,4633,PKM,MYL2,1,0,4633 :: 5315
2296660,9212,5315,AURKB,PKM,0,1,5315 :: 9212
2298038,5315,5594,PKM,MAPK1,1,0,5315 :: 5594
2298044,3836,5315,KPNA1,PKM,0,1,3836 :: 5315
2327475,2891,2597,GRIA2,GAPDH,0,1,2597 :: 2891
2327653,5515,5058,PPP2CA,PAK1,1,0,5058 :: 5515
2328374,55764,5214,IFT122,PFKP,0,1,5214 :: 55764
2328593,57728,5214,WDR19,PFKP,0,1,5214 :: 57728
2328627,5036,2821,PA2G4,GPI,0,1,2821 :: 5036
2328668,308,2821,ANXA5,GPI,0,1,2821 :: 308
2328771,7334,2821,UBE2N,GPI,0,1,2821 :: 7334
2329059,54187,2821,NANS,GPI,0,1,2821 :: 54187
2329125,2821,10131,GPI,TRAP1,1,0,10131 :: 2821
2329272,27044,2821,SND1,GPI,0,1,27044 :: 2821
2330123,6629,2821,SNRPB2,GPI,0,1,2821 :: 6629
2330417,2821,9669,GPI,EIF5B,1,0,2821 :: 9669
2330529,5464,2821,PPA1,GPI,0,1,2821 :: 5464
2330631,3418,2821,IDH2,GPI,0,1,2821 :: 3418
2330788,2821,2923,GPI,PDIA3,1,0,2821 :: 2923
2331166,6182,2821,MRPL12,GPI,0,1,2821 :: 6182
2331387,49860,2821,CRNN,GPI,0,1,2821 :: 49860
2331391,7756,2821,ZNF207,GPI,0,1,2821 :: 7756
2331880,5518,10550,PPP2R1A,ARL6IP5,1,0,10550 :: 5518
2331920,8895,2821,CPNE3,GPI,0,1,2821 :: 8895
2331925,1431,2821,CS,GPI,0,1,1431 :: 2821
2332278,5208,25776,PFKFB2,CBY1,1,0,25776 :: 5208
2332374,5208,117177,PFKFB2,RAB3IP,1,0,117177 :: 5208
2332708,166379,5518,BBS12,PPP2R1A,0,1,166379 :: 5518
2334230,5499,5528,PPP1CA,PPP2R5D,0,1,5499 :: 5528
2334648,6548,2023,SLC9A1,ENO1,0,1,2023 :: 6548
2345628,4543,2597,MTNR1A,GAPDH,0,1,2597 :: 4543
2345752,4543,2026,MTNR1A,ENO2,0,1,2026 :: 4543
2346627,1540,5208,CYLD,PFKFB2,0,1,1540 :: 5208
2346719,1540,2597,CYLD,GAPDH,0,1,1540 :: 2597
2346797,1540,2027,CYLD,ENO3,0,1,1540 :: 2027
2346934,1540,5209,CYLD,PFKFB3,0,1,1540 :: 5209
2354824,7428,5515,VHL,PPP2CA,0,1,5515 :: 7428
2354827,5515,10000,PPP2CA,AKT3,1,0,10000 :: 5515
2354835,208,5515,AKT2,PPP2CA,0,1,208 :: 5515
2361098,1738,5223,DLD,PGAM1,0,1,1738 :: 5223
2361145,1738,5518,DLD,PPP2R1A,0,1,1738 :: 5518
2361227,1738,2027,DLD,ENO3,0,1,1738 :: 2027
2361342,1743,5223,DLST,PGAM1,0,1,1743 :: 5223
2361374,1743,7167,DLST,TPI1,0,1,1743 :: 7167
